76.76,74.13,32.85,55.84,69.77
74.51,71.63,37.02,52.35,69.73
75.10,72.38,37.78,50.84,68.59
73.70,72.18,39.01,48.64,69.43
75.32,73.40,41.26,45.91,69.51
77.21,74.71,40.16,45.97,69.67
74.92,72.60,39.33,42.91,69.38
74.57,72.63,37.79,37.87,69.95
74.76,70.90,35.57,40.10,69.96
71.98,65.55,36.99,39.78,69.90
73.58,63.41,34.61,37.86,72.06
72.60,60.94,35.98,36.64,71.93
70.91,62.55,42.38,36.97,69.70
72.61,64.63,44.40,32.28,70.90
71.96,64.35,43.71,33.36,70.48
70.52,63.22,46.90,38.34,70.04
71.47,63.98,45.90,46.72,69.68
70.76,64.90,42.15,51.38,68.30
73.38,65.99,41.46,57.57,71.01
75.81,65.91,38.55,68.00,74.61
77.10,65.12,37.36,73.56,74.77
78.26,63.01,35.99,78.07,73.95
80.24,61.91,35.91,79.72,73.02
79.50,63.20,34.77,79.20,72.95
79.86,61.63,32.99,79.81,72.78
78.56,62.87,32.45,77.43,71.76
78.67,62.38,34.68,78.51,70.74
78.81,61.12,34.88,77.81,71.98
77.88,63.62,36.23,77.87,71.38
78.31,64.48,37.44,77.62,72.54
79.31,65.58,38.11,77.13,72.24
76.61,66.86,38.61,75.33,70.18
74.36,67.83,39.68,71.92,71.03
75.76,67.18,38.19,65.63,72.08
74.61,64.57,38.39,57.55,72.73
73.53,63.31,47.56,54.45,71.55
77.11,65.20,53.69,62.23,74.14
76.66,67.26,48.47,55.46,74.93
74.18,65.40,48.28,52.99,72.73
75.19,67.34,49.29,50.99,72.58
75.30,66.88,47.38,52.82,71.74
75.30,72.26,43.96,50.20,72.21
74.41,71.43,41.73,48.80,71.32
73.22,65.84,44.07,44.86,70.47
72.80,65.75,46.19,39.52,70.05
72.24,66.85,54.11,40.20,68.98
70.53,62.66,55.71,33.78,66.72
69.61,57.06,55.23,35.90,66.56
69.28,58.82,54.76,32.14,65.09
68.06,61.00,51.14,36.85,64.70
68.68,60.07,52.78,35.68,64.86
68.86,57.58,52.72,34.81,62.35
65.39,56.81,48.38,32.76,62.94
68.85,53.40,53.38,29.92,65.44
71.92,50.67,56.12,35.17,71.07
69.65,48.85,46.57,38.60,68.64
71.18,48.58,51.57,33.61,69.13
70.18,50.03,49.13,28.04,69.18
71.89,50.90,46.74,34.46,71.68
70.65,54.20,45.20,34.17,70.27
69.25,53.25,41.36,29.62,68.55
68.91,48.70,42.22,31.84,68.72
69.74,56.46,40.66,29.28,68.76
70.65,56.43,46.88,30.02,69.41
70.85,55.02,45.17,30.92,70.12
71.16,58.78,43.97,25.67,70.14
72.73,58.07,45.36,31.47,71.93
72.42,65.05,47.15,32.51,71.22
73.89,61.69,46.92,31.83,73.15
72.53,56.68,48.03,35.62,71.81
72.65,57.95,44.38,32.12,71.84
73.01,54.78,44.58,42.89,72.17
74.37,56.31,47.22,58.19,74.21
75.40,57.61,42.12,62.81,74.78
80.84,61.85,40.81,79.20,74.83
82.75,56.06,42.27,83.14,74.14
81.68,55.97,44.36,81.38,73.52
77.22,62.29,48.90,75.83,73.17
76.29,63.46,48.09,72.65,71.73
76.31,60.26,46.99,73.36,72.27
75.23,64.57,49.20,73.72,70.99
76.72,64.00,50.24,74.09,69.80
74.75,62.31,49.00,73.15,70.16
72.61,62.87,47.39,65.81,69.10
76.22,70.63,44.33,70.08,69.15
74.89,69.18,43.29,66.22,69.03
73.77,62.40,41.60,64.87,70.51
75.64,64.00,44.01,68.66,71.33
75.83,62.00,49.91,68.18,72.99
77.39,66.64,65.05,66.87,74.61
75.87,69.74,56.94,66.97,72.84
75.15,64.25,51.77,60.67,73.87
74.21,61.01,48.75,57.88,72.98
73.73,58.53,44.97,62.18,72.55
71.88,53.74,42.78,56.77,71.01
72.38,54.79,41.06,61.76,71.11
70.11,58.06,40.48,58.57,69.19
69.98,51.59,40.14,55.38,69.20
69.48,60.19,39.86,53.05,68.63
70.63,63.94,39.74,53.31,68.90
68.92,54.73,40.28,54.27,67.70
67.80,56.51,39.42,52.46,66.59
68.47,53.91,41.56,51.57,65.08
68.73,54.47,41.68,51.57,65.56
69.31,54.95,40.95,52.48,64.46
66.81,53.64,44.25,52.40,63.60
68.08,48.26,58.72,53.48,66.02
71.94,41.98,64.44,52.57,68.97
70.34,32.23,53.20,48.88,69.78
71.49,30.73,53.80,50.40,71.02
71.57,30.22,49.46,50.28,70.82
70.62,29.51,47.92,51.11,70.80
70.56,29.44,43.80,49.61,70.23
68.33,27.23,42.76,49.34,67.77
66.96,23.06,41.12,49.03,66.68
67.89,21.81,41.53,46.81,67.86
69.28,21.42,41.04,49.66,68.58
69.82,25.05,40.72,50.19,69.41
70.14,31.70,43.95,49.01,69.35
70.25,36.79,42.74,47.26,68.49
73.54,35.26,41.11,43.87,70.80
71.18,33.59,41.82,46.76,70.84
71.67,31.31,37.64,50.06,71.30
72.87,28.53,40.59,55.29,71.62
76.09,38.95,53.50,70.99,73.73
79.87,32.49,51.02,69.47,78.96
77.88,26.53,48.30,70.32,76.85
76.72,28.16,50.60,60.43,76.98
76.27,29.03,58.35,63.44,75.01
73.42,30.32,58.75,56.82,72.47
72.47,27.99,56.42,59.59,71.72
68.98,27.92,47.67,53.60,68.22
68.11,27.01,43.81,53.86,67.77
73.01,24.84,50.69,61.74,72.34
76.52,26.18,56.63,66.83,75.06
76.36,25.69,58.04,63.96,75.77
75.14,23.04,56.89,66.75,73.55
73.34,22.25,55.18,58.68,72.53
71.47,21.15,55.26,64.62,70.86
71.04,20.68,55.92,62.13,69.18
70.09,18.79,52.35,63.94,68.08
76.86,19.34,49.87,71.47,71.39
77.67,21.02,46.18,72.13,74.36
79.60,21.71,51.36,68.63,77.23
76.89,20.44,54.04,71.44,76.14
76.80,19.42,60.95,65.07,75.44
76.56,19.47,65.36,68.43,74.33
76.44,18.97,66.29,61.83,72.58
74.32,17.78,62.92,63.23,72.20
68.18,17.59,56.77,57.46,67.36
68.41,16.63,55.42,60.72,65.31
68.03,17.17,57.00,60.61,65.15
66.78,17.20,53.07,56.99,64.05
64.50,18.23,51.22,54.52,61.92
64.28,19.43,52.33,59.63,61.09
65.19,20.17,55.62,58.68,60.54
63.65,19.46,55.07,57.67,57.96
65.81,17.09,53.92,58.89,59.35
66.93,13.58,47.78,67.19,59.05
73.47,15.04,50.47,70.74,66.33
80.69,21.12,54.75,81.83,74.78
80.87,19.73,59.30,80.01,73.45
83.77,16.61,66.99,83.32,72.15
80.10,18.45,73.24,80.61,73.46
84.23,19.02,73.14,81.99,71.86
78.85,18.65,76.05,79.54,70.41
80.83,20.08,74.21,79.14,71.10
80.59,21.00,76.38,81.15,70.26
77.70,22.95,73.18,78.50,67.15
79.51,24.37,74.83,79.73,67.90
78.18,25.10,70.94,74.38,70.37
77.86,29.39,74.11,75.65,68.44
76.17,30.29,70.87,68.64,71.27
72.29,33.14,72.03,56.74,67.84
75.53,31.06,70.14,66.68,70.15
73.31,29.10,72.72,71.10,68.38
73.69,32.38,71.70,61.07,69.22
77.85,42.78,66.59,66.03,76.06
77.95,50.15,66.75,64.02,76.79
82.07,46.76,64.14,79.70,76.02
81.14,40.14,63.54,81.54,75.24
83.70,37.27,66.14,83.31,76.16
85.65,34.17,73.59,85.36,73.54
83.32,33.67,73.29,84.16,72.94
86.90,35.20,76.45,85.54,73.62
84.10,37.57,71.90,84.68,71.30
84.23,37.72,68.29,83.27,71.20
73.75,36.45,62.01,75.80,69.07
81.79,33.31,59.21,77.98,64.43
71.97,33.56,58.36,58.25,63.12
78.97,32.11,57.07,73.34,64.19
72.23,31.80,54.23,64.31,62.92
77.10,29.08,56.48,63.45,62.49
72.75,29.26,56.34,63.59,61.66
74.50,26.72,53.49,57.29,62.51
71.32,27.55,51.69,51.75,59.85
75.12,25.78,55.94,47.24,57.19
70.24,25.98,52.21,45.17,56.76
74.75,27.83,56.02,46.59,57.80
68.78,26.78,49.89,49.31,54.66
71.93,26.17,52.54,41.72,53.85
68.40,27.74,51.35,40.98,52.50
71.12,27.69,52.23,40.85,52.08
65.53,27.55,46.85,39.47,51.13
68.25,25.42,50.34,39.92,50.45
65.83,25.40,51.04,39.74,50.99
67.57,24.89,54.94,40.07,49.22
63.44,23.59,57.34,41.38,48.45
65.77,22.83,61.94,37.57,48.12
63.05,23.58,62.86,39.80,47.73
62.98,23.88,62.29,38.74,45.95
61.22,22.79,61.60,37.63,46.03
61.36,23.41,61.18,40.22,44.80
59.32,24.07,59.60,39.14,44.32
60.88,27.11,60.09,38.80,42.23
58.70,31.04,58.62,39.36,41.43
58.40,44.89,57.15,37.81,42.55
58.98,50.73,58.65,36.68,41.76
60.86,57.91,55.15,41.54,42.05
61.46,59.37,57.31,44.49,42.15
62.85,60.41,56.24,45.89,40.43
60.27,54.56,55.68,45.19,41.91
53.24,42.54,51.47,38.29,38.12
56.05,37.72,56.11,34.44,40.48
50.71,33.26,49.99,36.52,38.98
52.92,32.05,52.62,33.80,36.83
49.66,34.60,48.65,33.12,35.03
55.14,44.06,52.96,35.58,39.41
53.97,46.75,50.24,34.10,39.26
63.45,61.82,51.15,38.51,41.02
69.32,69.09,50.03,34.04,44.31
66.62,66.23,49.41,37.89,41.75
54.38,48.04,48.42,41.54,36.78
51.96,48.39,46.20,34.95,41.06
52.89,37.36,43.74,46.36,43.31
53.49,37.44,44.61,42.91,46.53
54.38,39.50,39.12,37.39,51.84
63.27,61.31,41.32,34.72,57.40
72.25,71.44,39.43,45.04,63.38
70.18,68.80,38.07,40.43,63.54
66.13,62.20,40.48,42.65,63.74
67.06,60.12,42.40,45.44,65.06
64.74,56.76,40.30,47.70,62.84
64.61,56.47,35.53,48.92,62.52
70.91,65.66,34.91,62.08,63.06
78.22,71.86,35.55,77.45,60.87
78.12,75.19,34.59,76.04,61.65
80.24,75.57,34.56,79.76,62.08
79.11,74.98,33.00,79.04,61.80
79.26,75.47,33.93,79.38,63.13
78.32,75.89,35.30,76.64,62.32
77.87,74.13,36.64,77.53,61.78
77.65,74.19,38.39,75.74,62.73
77.53,76.83,41.09,73.92,61.64
77.61,77.24,41.22,71.08,60.82
78.00,77.14,40.27,69.61,61.16
78.27,77.59,43.37,69.14,60.24
78.14,77.71,42.61,66.94,60.47
78.92,78.83,42.56,68.10,61.92
78.18,77.96,43.99,65.26,59.41
78.12,77.72,41.58,66.85,61.15
77.88,77.44,44.61,67.12,60.22
75.83,74.73,43.11,66.52,59.66
74.69,73.12,42.21,64.15,59.36
72.36,72.06,30.84,64.78,59.23
71.51,71.67,29.38,63.06,59.53
71.93,72.22,36.95,60.77,58.95
73.15,73.71,42.40,57.72,60.27
73.58,73.22,44.66,55.77,58.48
72.17,73.37,45.25,54.60,60.27
72.75,72.84,44.40,47.93,59.95
72.02,72.21,43.63,47.55,59.48
70.97,70.65,43.68,46.73,59.13
69.74,69.99,43.31,42.96,57.76
68.32,67.98,41.70,46.51,57.73
66.16,64.41,42.36,47.18,58.99
68.78,68.64,43.01,49.17,59.92
69.69,68.45,42.20,53.41,60.14
69.66,68.88,40.88,52.67,59.12
69.09,66.96,40.62,53.91,61.19
69.99,67.56,41.31,53.97,60.25
67.86,66.18,41.59,53.84,61.56
65.66,56.15,45.01,55.29,63.47
64.04,52.28,45.02,54.41,61.62
64.82,50.25,38.79,56.75,62.78
65.79,55.97,43.32,58.36,62.93
65.71,60.14,41.77,56.46,62.56
65.89,62.13,40.85,55.43,60.93
67.34,64.69,38.98,56.74,61.47
68.15,66.48,39.23,54.97,61.77
71.11,70.25,44.03,54.62,61.97
71.06,70.56,43.92,54.32,62.33
69.58,68.54,40.96,52.83,61.60
69.82,68.67,41.36,54.07,62.51
66.50,63.29,41.97,52.64,62.79
69.12,67.31,41.35,51.68,62.25
68.44,66.97,39.58,52.87,61.46
65.90,63.17,36.51,51.59,61.06
64.17,60.60,36.33,49.60,59.07
63.96,59.90,38.86,50.42,59.82
70.97,71.02,36.81,48.70,60.46
71.69,70.54,41.19,47.81,59.67
70.93,69.68,41.06,47.82,59.38
71.09,70.42,37.51,46.60,60.55
71.55,70.97,35.05,48.08,60.91
72.17,72.37,35.10,45.65,59.37
72.86,73.17,33.80,43.68,60.24
75.51,75.24,30.31,46.23,60.38
76.05,76.02,39.65,42.29,62.15
74.65,74.10,30.78,44.50,62.64
66.85,64.15,35.80,44.55,62.29
67.87,65.22,38.43,42.76,62.96
68.12,66.38,40.44,43.05,61.89
67.63,66.43,42.37,43.75,60.79
66.03,63.56,38.85,44.04,61.85
64.91,61.46,38.83,42.84,61.26
63.36,57.23,34.80,40.94,60.63
71.37,70.62,34.59,41.09,62.38
75.66,75.91,38.53,40.69,61.14
75.18,75.12,38.06,39.88,61.88
74.15,74.12,36.58,41.15,60.22
74.97,74.52,36.57,39.39,62.94
74.47,74.59,37.23,38.04,64.35
74.00,73.55,35.27,38.82,63.29
74.26,73.60,35.91,37.27,63.13
75.00,74.61,37.07,37.37,64.32
74.58,74.41,40.12,35.41,62.36
74.00,73.83,42.39,36.50,64.38
73.51,73.93,42.66,37.82,64.01
74.37,73.89,41.25,36.83,61.63
73.63,72.16,42.47,35.40,64.07
70.52,70.08,41.90,36.52,60.95
71.13,70.70,42.04,34.78,62.33
72.57,71.21,42.46,33.06,63.20
70.25,69.56,44.46,33.42,62.84
70.72,69.99,43.12,33.36,62.34
70.56,71.01,45.93,32.06,62.51
70.50,71.38,42.76,30.51,61.19
72.49,72.38,43.01,30.03,63.45
72.24,72.08,46.53,29.14,62.71
70.25,70.06,46.36,29.84,61.77
67.10,64.71,45.24,27.58,63.45
63.25,52.37,42.48,25.51,61.49
62.31,51.17,48.41,26.39,60.91
63.30,51.81,52.35,23.84,61.53
63.63,54.72,53.22,24.32,62.19
62.83,54.41,53.56,23.94,60.40
64.10,52.67,52.41,24.92,62.65
63.99,48.61,54.95,24.24,62.29
65.02,47.51,56.22,28.12,63.07
66.67,52.44,56.16,48.35,64.33
65.93,51.37,52.52,50.50,64.25
64.76,55.64,42.57,54.73,61.34
76.52,66.61,39.87,75.27,62.67
74.39,72.00,38.75,68.68,61.92
73.38,72.04,38.97,67.12,61.06
73.28,71.64,37.47,66.63,62.77
72.25,70.93,37.84,62.95,62.39
71.60,68.29,37.55,64.87,63.84
69.31,63.41,38.08,62.95,63.15
68.61,62.02,38.15,62.82,62.64
68.35,54.79,38.47,63.44,63.36
65.53,55.05,37.34,62.00,63.10
66.58,48.67,31.50,62.97,61.97
64.67,50.74,29.53,61.97,63.04
65.93,50.43,27.39,61.19,60.79
67.22,52.41,26.95,62.43,62.89
66.11,51.66,35.55,62.08,62.53
67.61,62.30,44.44,62.72,63.54
69.09,66.62,44.26,62.43,64.10
69.76,67.81,46.12,62.08,63.28
69.22,67.40,44.91,61.88,61.65
69.05,66.58,43.31,62.63,61.55
67.83,64.70,40.67,62.54,62.57
67.12,62.70,41.27,62.36,61.66
65.07,49.99,29.52,61.95,61.17
65.67,56.89,37.08,60.84,62.88
67.32,62.61,42.89,60.02,62.27
68.43,65.90,40.96,57.56,63.49
66.81,60.96,36.91,53.89,62.78
67.37,59.75,39.43,51.59,64.17
70.26,63.17,43.20,54.57,67.57
73.49,71.28,39.49,58.45,67.42
77.18,75.84,37.69,59.89,66.87
74.80,72.79,38.11,63.57,66.18
76.06,69.89,38.68,73.26,67.18
72.66,70.08,39.03,64.39,65.39
72.99,69.88,40.62,68.47,65.76
71.78,69.39,38.99,61.35,64.39
68.85,67.92,38.52,60.39,62.96
67.64,66.12,39.22,58.06,62.26
68.03,65.39,38.98,57.32,61.82
67.44,63.00,38.54,55.70,62.14
65.25,60.76,37.34,55.64,61.25
65.63,58.00,36.10,56.31,60.92
65.35,53.77,36.10,57.52,62.44
63.64,51.90,35.62,57.35,61.13
65.10,48.25,35.17,56.62,62.15
63.47,44.87,35.97,55.70,62.30
62.64,45.39,35.37,55.93,60.90
63.47,43.69,35.52,54.29,61.37
61.73,41.95,33.90,56.94,61.02
65.67,41.55,36.07,55.71,63.73
63.31,38.48,34.55,56.34,62.45
64.99,41.66,34.12,55.22,63.14
62.54,38.74,33.11,53.37,62.05
64.07,36.73,33.51,54.04,62.31
61.57,38.31,32.90,52.40,61.45
63.04,35.94,33.81,53.18,61.47
62.47,32.55,34.42,52.34,61.89
65.82,33.69,44.10,50.10,65.58
67.16,28.05,46.82,49.79,67.23
71.22,30.69,50.46,48.60,71.19
70.14,31.67,47.72,49.63,70.00
69.50,31.83,46.71,48.77,69.29
69.77,32.11,45.45,49.72,69.71
69.40,31.78,44.28,50.03,69.18
68.00,31.71,43.96,47.82,67.82
67.80,30.23,43.47,46.80,67.77
67.97,29.94,42.45,44.63,67.75
66.86,30.60,42.71,41.25,66.71
66.66,30.22,41.70,38.91,66.54
65.47,29.67,41.23,35.58,65.38
65.97,28.61,41.26,35.67,66.07
65.05,28.21,41.00,34.18,64.74
65.66,28.32,44.11,36.56,65.55
65.57,27.97,47.27,35.34,65.08
64.50,27.41,45.02,35.77,64.21
64.28,27.20,47.83,35.99,63.92
65.26,27.01,48.75,34.83,64.85
64.08,28.56,46.22,31.93,64.07
64.86,27.09,46.42,31.32,64.44
63.39,27.73,43.47,30.01,63.51
64.13,27.29,48.40,28.88,63.67
64.27,26.34,44.68,28.10,63.80
64.57,25.63,49.82,30.97,63.87
64.18,25.19,45.26,30.27,64.03
64.93,26.40,41.60,33.08,64.78
63.36,24.22,46.08,36.76,62.51
62.88,24.72,44.26,39.52,62.93
63.36,25.67,42.44,46.03,62.48
63.13,23.32,36.67,51.55,62.54
65.39,22.65,35.42,60.16,61.86
70.90,21.98,34.77,71.00,61.60
74.06,22.83,32.78,73.22,62.30
74.55,23.58,31.28,74.60,63.22
74.73,23.55,30.34,75.27,62.19
74.48,23.64,31.41,74.37,61.41
72.21,23.53,30.78,72.72,61.17
71.08,22.75,29.93,70.89,60.14
69.73,22.94,29.34,70.55,60.23
70.35,24.10,27.96,69.70,61.33
68.11,29.79,28.20,68.41,61.75
67.73,40.26,32.10,65.95,63.02
68.11,51.35,39.03,64.69,63.28
67.41,63.27,39.52,62.71,63.38
67.15,55.27,40.40,63.54,62.77
64.88,43.30,28.06,63.41,61.60
66.04,37.90,27.44,63.99,62.42
63.83,44.82,33.63,62.17,58.88
67.54,64.33,45.94,61.72,61.28
70.72,70.30,45.11,58.20,60.27
69.36,68.16,46.02,55.67,59.32
69.41,68.02,47.90,56.63,61.08
62.95,55.00,43.71,51.59,60.36
61.58,41.86,31.16,51.69,60.62
61.23,37.69,30.44,54.87,59.80
62.05,33.61,31.55,57.95,58.95
61.59,32.91,35.42,53.88,60.42
61.63,39.56,47.41,55.26,59.33
63.46,45.02,55.38,52.72,60.67
65.54,47.56,56.55,54.97,61.79
62.97,47.35,53.98,52.08,60.25
64.81,49.47,52.05,54.73,61.81
64.44,51.10,47.29,56.73,61.76
67.74,57.08,44.45,60.71,62.06
73.34,66.96,47.52,70.40,62.84
78.37,74.62,42.36,79.01,60.49
79.66,76.45,40.44,77.31,62.39
80.32,80.88,38.57,69.65,63.32
82.27,82.10,38.49,72.57,63.65
79.50,79.39,37.89,72.90,63.69
78.47,77.10,37.15,72.16,62.89
78.15,77.69,34.79,72.17,64.18
79.16,78.88,34.76,70.99,61.49
80.54,80.46,34.39,70.38,63.88
80.85,80.68,32.42,69.46,61.90
79.95,80.13,34.62,71.83,61.57
79.67,79.73,34.25,71.81,60.72
79.41,79.75,34.87,67.22,61.52
76.68,76.39,34.48,69.57,60.96
71.52,67.25,32.96,68.77,61.64
72.12,66.54,38.19,68.17,64.65
70.03,64.50,44.99,67.98,62.90
69.42,61.78,42.45,66.82,64.29
69.78,59.83,43.72,67.37,65.32
69.72,61.45,45.18,65.49,65.49
69.53,62.60,43.58,67.11,65.39
70.05,62.75,46.06,66.29,66.45
69.17,59.88,42.72,64.74,67.14
67.79,57.09,36.57,64.69,65.40
70.77,67.65,33.09,61.56,65.83
75.78,75.11,34.25,63.59,65.87
73.46,73.63,31.96,60.18,65.89
71.97,70.68,28.90,59.78,66.49
69.40,64.56,30.41,57.45,66.91
69.03,59.90,35.25,55.37,66.52
69.06,61.69,41.14,54.91,66.57
68.92,63.48,39.18,51.34,66.17
69.59,66.25,39.57,51.67,67.07
70.07,67.38,39.24,49.10,67.15
71.86,69.27,40.25,46.84,67.21
69.60,64.70,41.42,45.16,66.70
67.35,50.07,37.61,48.20,67.13
66.93,41.88,36.17,50.90,66.60
67.33,39.78,34.82,48.66,66.82
67.46,38.84,35.92,54.09,66.79
65.44,39.01,37.55,54.61,64.75
67.88,41.58,44.73,55.73,67.38
66.03,47.68,51.10,56.05,63.77
67.13,56.97,39.84,54.59,64.77
68.32,63.94,39.72,56.87,62.40
69.20,64.76,39.65,55.89,63.13
66.76,57.96,36.90,58.78,63.16
65.57,54.31,35.71,58.84,62.17
67.01,46.45,33.76,61.23,65.20
66.67,42.39,33.68,62.33,64.78
66.36,36.67,37.27,63.41,63.95
66.13,41.72,46.44,64.34,63.88
67.63,45.92,54.68,62.10,64.44
65.47,48.85,55.16,57.64,62.98
67.13,52.14,56.13,54.96,65.00
67.21,55.71,57.41,56.30,63.65
66.63,55.14,55.26,57.25,64.84
66.52,56.45,49.29,57.92,62.82
65.38,59.85,41.69,59.35,59.54
70.90,63.86,39.24,69.73,58.17
79.30,78.33,40.29,75.05,58.17
80.40,79.64,42.67,78.91,58.24
80.12,78.25,42.88,78.12,59.25
78.89,76.54,41.15,78.35,62.23
76.83,72.75,41.01,73.66,62.57
74.50,71.57,41.65,73.86,63.83
76.26,67.81,37.70,75.88,63.93
74.31,64.21,34.71,74.18,61.22
76.28,64.23,37.29,76.74,61.84
76.35,66.00,42.38,75.44,61.25
73.27,65.44,42.07,73.05,62.98
73.81,65.46,43.32,74.23,62.09
72.44,62.70,41.56,72.48,62.71
72.64,63.60,42.24,71.88,62.66
73.70,62.65,40.29,73.44,62.11
71.19,58.27,37.85,71.74,62.82
72.56,57.06,33.58,73.22,62.11
73.36,63.17,30.88,71.96,63.04
70.37,60.64,31.18,71.16,62.23
73.83,52.13,32.22,72.81,62.62
72.41,50.72,33.81,70.93,65.39
70.91,48.27,36.08,70.52,62.83
71.64,51.42,37.44,71.47,62.28
69.64,54.89,38.32,69.37,62.40
70.60,58.33,38.91,70.10,60.77
70.33,60.97,39.30,70.62,61.77
69.18,63.70,40.61,68.37,62.97
70.97,64.43,42.54,70.24,61.73
69.61,64.12,38.83,68.05,63.33
69.20,63.94,41.91,69.18,62.07
68.71,61.64,42.81,67.61,63.18
70.46,63.40,42.31,70.20,62.52
69.56,63.81,41.38,68.06,63.25
68.06,62.24,38.67,66.91,63.40
69.65,60.17,38.82,68.18,62.77
65.78,48.52,35.91,60.69,63.61
65.72,37.38,31.67,59.77,64.55
64.43,33.54,32.95,53.78,64.86
65.35,34.00,36.79,58.67,64.28
65.78,36.24,39.42,59.92,65.41
65.82,38.34,38.41,62.16,63.62
65.70,40.34,37.54,60.32,63.59
65.40,49.22,37.88,58.68,61.88
66.36,58.79,36.47,56.05,62.84
74.19,73.05,39.68,45.79,62.79
76.50,76.36,38.09,48.61,61.11
77.09,76.71,41.95,48.25,63.73
77.48,77.12,40.90,54.94,63.27
76.81,76.77,39.83,54.89,62.83
77.39,77.44,43.00,55.80,64.39
76.35,76.21,42.21,52.45,64.78
70.15,67.19,38.41,51.76,64.11
66.33,62.97,38.64,52.79,64.88
66.12,58.75,40.11,51.19,64.15
68.45,66.09,47.18,54.81,63.24
72.88,72.17,49.04,52.29,63.12
72.23,71.25,48.33,53.87,62.48
69.15,67.41,45.40,52.33,63.27
67.97,64.52,44.94,47.96,64.44
71.79,63.37,41.65,46.42,70.28
73.37,72.60,38.00,54.51,68.44
75.61,75.03,37.62,54.74,68.44
75.34,74.73,37.29,57.73,68.27
73.99,72.57,36.84,56.73,69.13
76.43,73.76,34.76,69.36,66.82
75.05,71.10,32.05,72.40,68.36
75.89,73.65,34.75,68.93,69.00
78.17,76.90,34.06,68.95,67.13
77.15,76.86,31.42,64.38,65.91
77.68,76.61,30.99,64.34,67.13
77.97,76.87,29.68,64.80,66.07
79.42,79.43,28.53,62.62,64.52
80.72,80.30,30.22,65.63,64.03
79.59,79.19,29.00,63.80,64.55
78.49,78.10,28.63,62.73,64.48
78.91,78.52,33.31,64.56,64.46
78.48,77.80,31.03,63.31,65.50
78.09,77.69,27.78,63.56,64.23
78.40,77.57,31.45,61.77,63.97
78.18,77.94,32.25,62.94,64.37
77.84,77.38,30.64,62.59,64.23
77.64,76.99,29.44,61.09,63.64
77.68,76.81,30.08,61.03,63.27
77.39,77.73,32.31,61.36,63.76
77.67,77.46,32.25,60.00,62.18
77.32,77.05,30.34,60.54,62.60
77.86,77.72,27.70,59.12,62.17
76.69,75.56,25.47,59.87,62.24
75.49,75.17,26.86,55.23,61.62
73.84,73.08,29.35,50.81,59.38
69.32,66.41,32.73,54.99,60.56
73.11,71.40,37.93,58.67,61.24
69.62,68.02,44.64,55.70,60.64
69.96,65.55,45.10,55.13,66.21
75.20,68.34,46.55,64.40,71.55
74.62,65.50,46.11,69.52,67.86
73.28,65.92,45.54,70.94,67.08
74.67,66.10,46.11,73.26,66.69
74.30,68.16,43.38,71.49,64.89
73.94,70.82,40.71,69.95,65.70
77.04,75.82,36.19,69.40,64.80
80.88,81.01,35.33,66.42,66.51
79.49,78.89,37.85,67.40,68.64
80.27,79.78,36.84,67.78,64.90
79.67,78.95,33.40,66.48,68.56
79.71,79.58,34.99,65.90,62.10
78.86,78.50,35.41,64.98,66.40
80.14,79.89,34.84,62.95,62.47
78.51,78.56,33.62,62.43,64.12
79.02,78.35,33.50,60.18,63.02
78.27,77.69,34.38,59.53,62.99
78.45,77.54,33.69,61.41,62.79
79.13,78.63,34.66,61.06,65.60
78.44,78.22,35.38,62.29,64.19
78.51,78.28,37.20,60.15,63.94
77.19,77.52,34.57,58.69,64.17
78.24,77.47,33.29,55.00,64.11
77.45,76.75,31.64,52.72,65.45
77.28,76.25,34.88,55.29,66.47
76.42,75.77,31.99,52.75,65.40
76.92,76.54,33.35,52.97,67.07
75.45,74.52,35.01,53.39,67.22
76.70,74.58,36.53,54.97,74.14
77.13,74.01,35.19,52.27,71.56
77.16,75.75,35.42,47.24,70.69
73.34,68.16,30.03,50.31,70.45
76.02,69.19,40.43,51.76,72.56
74.75,68.90,45.63,51.33,71.70
73.32,69.60,42.10,50.97,69.16
75.31,72.40,40.62,53.89,71.25
78.12,73.66,41.17,65.84,73.63
82.35,78.80,51.19,72.98,76.24
82.49,77.04,56.68,76.54,76.27
83.73,75.98,53.91,81.10,75.57
83.44,75.97,49.57,83.58,76.29
85.08,75.79,47.49,84.35,75.46
85.27,76.24,43.52,84.76,74.35
82.96,77.15,43.87,82.35,73.17
84.89,77.90,44.60,83.81,73.21
83.51,78.40,46.48,81.86,71.71
84.05,76.49,48.33,83.82,70.66
82.03,73.12,49.43,81.96,70.64
83.70,71.78,49.69,83.68,68.95
82.59,71.24,48.19,82.88,69.26
81.59,65.91,46.70,81.81,69.25
83.89,63.19,46.72,83.64,69.46
81.53,58.74,46.97,81.54,68.69
83.22,57.67,46.08,83.04,67.83
82.07,57.59,45.24,81.37,66.59
83.19,55.44,45.10,83.20,65.10
81.59,52.13,44.29,80.92,64.69
81.87,50.14,43.99,81.90,64.16
81.38,49.33,44.72,81.31,63.77
81.39,47.53,44.92,81.08,62.06
80.85,47.02,44.26,80.64,62.77
79.76,45.79,43.23,79.71,62.31
81.37,44.12,42.34,81.36,60.97
79.70,42.74,41.59,79.54,61.47
80.79,40.16,41.31,81.01,58.62
78.31,40.27,40.15,78.51,60.04
80.05,38.50,40.36,80.07,58.45
78.30,37.77,41.23,78.30,58.91
78.89,40.70,42.05,79.09,59.29
